"id","name","swings_competitive","percent_swings_competitive","contact","avg_bat_speed","hard_swing_rate","squared_up_per_bat_contact","squared_up_per_swing","blast_per_bat_contact","blast_per_swing","swing_length","swords","batter_run_value","whiffs","whiff_per_swing","batted_ball_events","batted_ball_event_per_swing"
666134,"Jones, Nolan",690,0.9019607843137255,502,"72.724750536",0.3144927536231884,0.30278884462151395,0.22028985507246376,0.14143426294820718,0.10289855072463767,"6.87245613",14,-26.47872311525625,188,0.27246376811594203,216,0.3130434782608696
669911,"Toglia, Michael",585,0.8944954128440367,387,"72.724575419",0.22735042735042735,0.2661498708010336,0.17606837606837608,0.13178294573643412,0.08717948717948718,"7.579395009",15,-15.904302883008821,198,0.3384615384615385,167,0.28547008547008546
669357,"Gorman, Nolan",687,0.9027595269382391,465,"72.705924687",0.24454148471615722,0.2752688172043011,0.18631732168850074,0.13118279569892474,0.08879184861717612,"7.552257918",17,-20.76347252445031,222,0.3231441048034934,200,0.29112081513828236
686555,"Collins, Isaac",683,0.9058355437665783,542,"72.67321325",0.22547584187408495,0.3044280442804428,0.24158125915080528,0.14022140221402213,0.11127379209370425,"6.688299605",19,-11.095487063929163,141,0.20644216691068815,262,0.383601756954612
663993,"Lowe, Nathaniel",1035,0.9039301310043668,801,"72.667132184",0.24251207729468607,0.2746566791510612,0.21256038647342995,0.13358302122347065,0.10338164251207729,"7.221843797",28,-23.148945906278616,234,0.22608695652173913,356,0.34396135265700484
502671,"Goldschmidt, Paul",900,0.9146341463414634,732,"72.629168189",0.21888888888888888,0.3401639344262295,0.27666666666666667,0.15710382513661203,0.12777777777777777,"7.587425833",9,-14.047163586072285,168,0.18666666666666668,371,0.4122222222222222
683011,"Volpe, Anthony",977,0.9037927844588344,741,"72.59852911",0.2855680655066531,0.33468286099865047,0.2538382804503582,0.15519568151147098,0.11770726714431934,"7.248336776",11,-32.40619780592603,236,0.24155578300921188,361,0.3694984646878199
686780,"Pagés, Pedro",684,0.9059602649006623,502,"72.593405746",0.2733918128654971,0.26294820717131473,0.19298245614035087,0.1254980079681275,0.09210526315789473,"7.110053275",18,-16.449213059833877,182,0.26608187134502925,240,0.3508771929824561
672820,"Sosa, Lenyn",932,0.9057337220602527,729,"72.574127146",0.26287553648068673,0.3443072702331962,0.26931330472103004,0.16186556927297668,0.12660944206008584,"7.420237575",9,1.5966038468006154,203,0.21781115879828325,372,0.39914163090128757
681624,"Pages, Andy",1114,0.9005658852061439,905,"72.5706936",0.21543985637342913,0.292817679558011,0.2378815080789946,0.1270718232044199,0.10323159784560143,"7.889855503",31,1.9967620372810186,209,0.18761220825852784,418,0.3752244165170557
608369,"Seager, Corey",731,0.9024691358024691,539,"72.552322271",0.21887824897400826,0.35435992578849723,0.2612859097127223,0.20408163265306123,0.15047879616963064,"6.68573275",21,-6.574383473418573,192,0.26265389876880985,265,0.3625170998632011
672386,"Kirk, Alejandro",844,0.9114470842332614,693,"72.537012725",0.2855450236966825,0.3838383838383838,0.31516587677725116,0.2106782106782107,0.17298578199052134,"7.193210912",12,-14.480763446977999,151,0.17890995260663506,384,0.4549763033175355
686469,"Pasquantino, Vinnie",1093,0.9093178036605657,907,"72.528404575",0.2644098810612992,0.3627342888643881,0.3010064043915828,0.18302094818081588,0.15187557182067704,"7.381393413",12,-1.5272926588292446,186,0.17017383348581885,477,0.4364135407136322
666139,"Lowe, Josh",875,0.9057971014492754,636,"72.43918344",0.2754285714285714,0.2688679245283019,0.19542857142857142,0.10062893081761007,0.07314285714285715,"7.309980034",15,-31.382252100945507,239,0.27314285714285713,265,0.3028571428571429
671277,"García Jr., Luis",878,0.9051546391752577,710,"72.4022391",0.28018223234624134,0.376056338028169,0.3041002277904328,0.18028169014084508,0.14578587699316628,"7.401102995",18,-10.62836234387308,168,0.19134396355353075,388,0.4419134396355353
682928,"Abrams, CJ",1033,0.9006102877070619,799,"72.400841365",0.25459825750242016,0.3141426783479349,0.24298160696999033,0.1376720901126408,0.10648596321393998,"7.600194743",28,-22.5963041698379,234,0.2265246853823814,415,0.40174249757986447
687401,"Ortiz, Joey",759,0.9046483909415971,643,"72.400831436",0.24374176548089602,0.27527216174183516,0.233201581027668,0.1290824261275272,0.10935441370223979,"7.529069433",7,-16.433391448614422,116,0.152832674571805,356,0.46903820816864294
666310,"Naylor, Bo",705,0.9085051546391752,566,"72.371691887",0.22127659574468084,0.2862190812720848,0.2297872340425532,0.11484098939929328,0.09219858156028368,"7.765857106",18,-21.683971639232496,139,0.1971631205673759,248,0.3517730496453901
676475,"Burleson, Alec",838,0.9020452099031216,706,"72.364166718",0.2923627684964201,0.3909348441926346,0.32935560859188545,0.18696883852691218,0.1575178997613365,"7.452156718",12,0.38645758676241027,132,0.1575178997613365,389,0.46420047732696895
668227,"Arozarena, Randy",1091,0.9009083402146986,792,"72.326694033",0.29789184234647126,0.34974747474747475,0.2538955087076077,0.1830808080808081,0.13290559120073328,"7.445398588",20,-18.80516938829891,299,0.27406049495875345,383,0.3510540788267644
